lat,long,hex,timestamp
-33.43707699537359,-70.64676216516865,89b2c5541a3ffff,2020-03-11 21:22:21.119709
-33.47003304167286,-70.67013274687318,89b2c555dafffff,2020-03-11 09:41:23.003023
-33.44420971706326,-70.6346114513529,89b2c554c8bffff,2020-03-11 07:05:22.662748
-33.43427262752528,-70.67290173533198,89b2c55403bffff,2020-03-11 22:51:46.295411
-33.43666333721103,-70.67265170189295,89b2c55402bffff,2020-03-11 07:12:43.689853
-33.4708680167583,-70.63232755645957,89b2c554833ffff,2020-03-11 14:51:08.284002
-33.45789350287692,-70.64007418082316,89b2c554c6fffff,2020-03-11 07:08:18.067822
-33.463238222332436,-70.66633777664177,89b2c554e4fffff,2020-03-11 09:10:18.058536
-33.45716571108982,-70.67716937936059,89b2c55432bffff,2020-03-11 21:08:14.510674
-33.47135573643606,-70.64856758121697,89b2c55484bffff,2020-03-11 16:16:35.838180
-33.46872837215431,-70.65676945305057,89b2c554a93ffff,2020-03-11 11:37:29.371880
-33.444141711627786,-70.6713874068265,89b2c554387ffff,2020-03-11 14:13:40.371764
-33.434209094994074,-70.65163997204249,89b2c55418fffff,2020-03-11 22:50:45.110735
-33.46068446761046,-70.63028113159042,89b2c554897ffff,2020-03-11 13:06:13.385570
-33.444149613401954,-70.64702871829847,89b2c554137ffff,2020-03-11 09:03:01.282724
-33.44121044763646,-70.66335948899211,89b2c554147ffff,2020-03-11 13:23:34.289374
-33.4737198604898,-70.67226330560258,89b2c555d37ffff,2020-03-11 09:06:21.720825
-33.47634106514772,-70.67408445727409,89b2c555d2fffff,2020-03-11 12:57:06.878830
-33.465498616469255,-70.63039515403985,89b2c5548bbffff,2020-03-11 14:38:06.728438
-33.43011318109105,-70.67032882202852,89b2c5540abffff,2020-03-11 12:35:28.154898
-33.455003298998676,-70.6334345827014,89b2c554c2bffff,2020-03-11 11:59:04.441827
-33.46778947347536,-70.65156296278704,89b2c554e2fffff,2020-03-11 16:37:58.846972
-33.46665377726282,-70.64493393557262,89b2c554853ffff,2020-03-11 19:45:29.446338
-33.461074025737,-70.67593634154201,89b2c555d83ffff,2020-03-11 13:10:24.524919
-33.44041473617219,-70.63600671774564,89b2c554cd7ffff,2020-03-11 08:02:36.740147
-33.4395398361923,-70.63846426804628,89b2c554cd3ffff,2020-03-11 22:52:34.442354
-33.448798454036336,-70.6596311047417,89b2c55416fffff,2020-03-11 08:51:40.766760
-33.46374139491929,-70.630664615837,89b2c554887ffff,2020-03-11 07:23:58.459050
-33.475353575528665,-70.6403467725264,89b2c554863ffff,2020-03-11 16:37:50.810716
-33.441707352608276,-70.68076312206074,89b2c5543d7ffff,2020-03-11 08:16:22.046597
-33.438081184945865,-70.68005856628139,89b2c55406fffff,2020-03-11 08:02:53.327557
-33.43809358261924,-70.67318057234986,89b2c554393ffff,2020-03-11 07:57:06.564436
-33.45400112574792,-70.64027025095344,89b2c554c7bffff,2020-03-11 16:04:46.297781
-33.47154011833804,-70.66693625979364,89b2c554adbffff,2020-03-11 11:35:20.089791
-33.46529894416353,-70.65875597632386,89b2c554e77ffff,2020-03-11 10:09:13.554370
-33.449179307322616,-70.65630096889828,89b2c554e9bffff,2020-03-11 09:31:19.370304
-33.43616938726859,-70.65531641097805,89b2c554113ffff,2020-03-11 11:21:31.942706
-33.473797734302906,-70.64303758509705,89b2c55487bffff,2020-03-11 18:33:43.947286
-33.455936397647775,-70.63553898770482,89b2c554c67ffff,2020-03-11 09:26:29.228337
-33.42853111006888,-70.66556554013088,89b2c5540a3ffff,2020-03-11 08:52:09.391395
-33.459399877309295,-70.63240553178724,89b2c554893ffff,2020-03-11 11:55:30.854884
-33.44769658306041,-70.67194731859739,89b2c5543bbffff,2020-03-11 11:05:59.719107
-33.448048207443605,-70.65655078119764,89b2c554167ffff,2020-03-11 15:02:47.556712
-33.431606295077074,-70.66022629621365,89b2c5541d3ffff,2020-03-11 16:34:42.678329
-33.46616744183733,-70.6697380163195,89b2c555db3ffff,2020-03-11 13:56:11.173396
-33.45157919394923,-70.65029590376011,89b2c554e97ffff,2020-03-11 07:29:54.698364
-33.4445269130567,-70.65189168393316,89b2c55413bffff,2020-03-11 17:52:33.945604
-33.46989023336446,-70.66758188278801,89b2c555da7ffff,2020-03-11 18:48:18.098666
-33.44492190046254,-70.65448032252712,89b2c554177ffff,2020-03-11 19:10:01.508694
-33.435824150564294,-70.67133138239805,89b2c554023ffff,2020-03-11 07:59:41.830728
-33.43665981986493,-70.66313381082642,89b2c5541cfffff,2020-03-11 07:39:53.650340
-33.43213326249426,-70.6650305141437,89b2c5541dbffff,2020-03-11 14:51:39.191276
-33.461111060401315,-70.65703246277832,89b2c554e0fffff,2020-03-11 17:40:25.075817
-33.446045357913185,-70.63672552478486,89b2c554c1bffff,2020-03-11 20:35:24.875225
-33.46043242768726,-70.64434397573353,89b2c5548dbffff,2020-03-11 07:40:57.390163
-33.45034545661221,-70.63165664982029,89b2c554c07ffff,2020-03-11 08:15:29.655743
-33.45072385542265,-70.6372736556901,89b2c554c0bffff,2020-03-11 08:50:15.156603
-33.46958988379265,-70.63224766193646,89b2c554807ffff,2020-03-11 21:05:38.493220
-33.457653743762776,-70.66581953112087,89b2c554e53ffff,2020-03-11 15:48:19.379882
-33.46691225339522,-70.63194809256461,89b2c554817ffff,2020-03-11 10:04:03.604708
-33.471492246870426,-70.6572654458873,89b2c554a83ffff,2020-03-11 09:45:46.578289
-33.44876521186482,-70.63394365453085,89b2c554c03ffff,2020-03-11 07:43:59.921916
-33.44572958944111,-70.6446990382252,89b2c554ccbffff,2020-03-11 14:24:35.732344
-33.4678532063406,-70.6361507652792,89b2c554803ffff,2020-03-11 17:30:48.928759
-33.449343100798664,-70.64872048060066,89b2c554c5bffff,2020-03-11 10:53:42.169329
-33.439667395701875,-70.644113391901,89b2c5541a7ffff,2020-03-11 07:49:46.215618
-33.433005134088205,-70.64731059519485,89b2c554187ffff,2020-03-11 16:31:05.130985
-33.43637675498314,-70.67617673179682,89b2c554077ffff,2020-03-11 10:20:53.151921
-33.475095318128155,-70.66941070024211,89b2c554acbffff,2020-03-11 08:00:41.112645
-33.45667702723046,-70.67129379083114,89b2c554327ffff,2020-03-11 13:26:17.722394
-33.47034848396896,-70.65929658834428,89b2c554a9bffff,2020-03-11 17:48:21.087597
-33.451811714595145,-70.64359990620105,89b2c554c4fffff,2020-03-11 11:00:08.645785
-33.44618068945203,-70.64859117074113,89b2c554127ffff,2020-03-11 18:39:09.556657
-33.4563116715555,-70.63781894977703,89b2c554c63ffff,2020-03-11 07:38:36.585865
-33.44552768286412,-70.6339404008603,89b2c554c13ffff,2020-03-11 12:25:07.434489
-33.438833472381404,-70.64974539910361,89b2c5541abffff,2020-03-11 18:52:43.415946
-33.43623684422481,-70.64976887785791,89b2c5541bbffff,2020-03-11 17:41:29.224446
-33.45387403973373,-70.63340133713899,89b2c554c77ffff,2020-03-11 17:37:13.972683
-33.44196670857429,-70.67122937261001,89b2c554397ffff,2020-03-11 07:03:05.761999
-33.45986099555759,-70.67432675327314,89b2c555d97ffff,2020-03-11 13:52:09.186671
-33.471637590486736,-70.66310096062276,89b2c554ad7ffff,2020-03-11 08:22:54.139539
-33.45121581937975,-70.63477800909817,89b2c554c0fffff,2020-03-11 09:44:38.645734
-33.43986694187608,-70.6878207180598,89b2c5542a7ffff,2020-03-11 15:50:45.876461
-33.451783956904606,-70.64557992676599,89b2c554c4bffff,2020-03-11 10:36:06.441026
-33.464395066981716,-70.65576575882386,89b2c554e3bffff,2020-03-11 12:01:23.336922
-33.433173305685735,-70.65521137881282,89b2c55418bffff,2020-03-11 15:58:43.030233
-33.461186694907035,-70.63636980217795,89b2c55489bffff,2020-03-11 21:53:26.611595
-33.44389185656645,-70.6640018555963,89b2c55414fffff,2020-03-11 20:45:39.286750
-33.441706660100905,-70.68689725956906,89b2c5543dbffff,2020-03-11 22:04:09.740298
-33.45560594751903,-70.6729039286777,89b2c554323ffff,2020-03-11 22:57:10.791603
-33.4487126412439,-70.6624221124735,89b2c55416bffff,2020-03-11 09:03:42.530124
-33.44619623789552,-70.64933035449332,89b2c55412fffff,2020-03-11 11:10:53.999389
-33.47398121412085,-70.66300776835135,89b2c554ac7ffff,2020-03-11 10:07:59.684213
-33.464981921469395,-70.63522267492064,89b2c554813ffff,2020-03-11 22:02:39.594752
-33.466112981193916,-70.66272950487533,89b2c554e63ffff,2020-03-11 09:03:23.064379
-33.4415755048296,-70.65486174880287,89b2c55410fffff,2020-03-11 20:17:03.554262
-33.461438836216395,-70.6331942418676,89b2c554883ffff,2020-03-11 13:28:02.876756
-33.44171386749073,-70.6393806289428,89b2c554cc3ffff,2020-03-11 12:47:37.007197
-33.44424027240451,-70.67517300186947,89b2c55438fffff,2020-03-11 13:52:29.590919
-33.43929718523266,-70.6842436294436,89b2c55406bffff,2020-03-11 20:38:09.397393
-33.470972339353004,-70.65187135666932,89b2c554a97ffff,2020-03-11 07:11:16.667158
-33.43352492124612,-70.6598482811136,89b2c5541c3ffff,2020-03-11 14:49:43.650575
-33.44460023008326,-70.65125828663221,89b2c554123ffff,2020-03-11 08:37:20.471557
-33.43724808530726,-70.67692338831773,89b2c554067ffff,2020-03-11 08:24:40.912334
-33.44377251494691,-70.67636522404233,89b2c55438bffff,2020-03-11 12:19:07.996494
-33.46515068936192,-70.66731434728568,89b2c555db7ffff,2020-03-11 07:16:51.101572
-33.43294944851217,-70.67635407074773,89b2c55400fffff,2020-03-11 08:51:29.718256
-33.450682567016486,-70.668182883421,89b2c5543afffff,2020-03-11 15:34:59.752634
-33.43085716202385,-70.6799127277058,89b2c55400bffff,2020-03-11 07:35:26.382664
-33.472137745495964,-70.65981344399957,89b2c554a8bffff,2020-03-11 20:20:05.436346
-33.463162620821485,-70.63647765084254,89b2c55488bffff,2020-03-11 13:00:48.843524
-33.44204108183241,-70.67001879011924,89b2c55414bffff,2020-03-11 08:57:47.924374
-33.46482841767581,-70.65072466364623,89b2c554e23ffff,2020-03-11 08:16:31.122794
-33.44772168966605,-70.67373584070191,89b2c554317ffff,2020-03-11 14:07:03.088149
-33.44222633270255,-70.6749164565194,89b2c554383ffff,2020-03-11 21:27:56.651193
-33.44543421230793,-70.64141261766788,89b2c554ccfffff,2020-03-11 11:00:08.192265
-33.43859149574449,-70.67177813566254,89b2c55402fffff,2020-03-11 14:26:30.913164
-33.44107871635699,-70.64184511102196,89b2c554cdbffff,2020-03-11 07:41:26.580821
-33.46807692654565,-70.67816765004522,89b2c555d17ffff,2020-03-11 08:41:08.264684
-33.43889851041366,-70.66287234599838,89b2c554157ffff,2020-03-11 10:28:11.283746
-33.448979074736805,-70.67096384885267,89b2c5543abffff,2020-03-11 19:01:32.366668
-33.45432852225145,-70.67032440544874,89b2c554337ffff,2020-03-11 13:26:45.300313
-33.43079006711629,-70.67175732326966,89b2c554007ffff,2020-03-11 07:05:25.227610
-33.43626564493927,-70.66720947068288,89b2c554027ffff,2020-03-11 07:03:34.302773
-33.472426455196754,-70.6511976846144,89b2c554a87ffff,2020-03-11 08:42:32.834866
-33.45228436735312,-70.64112768459073,89b2c554c47ffff,2020-03-11 10:41:29.187284
-33.430549561662325,-70.66800720091925,89b2c5540afffff,2020-03-11 07:24:29.412048
-33.43689423604035,-70.68169567938219,89b2c554063ffff,2020-03-11 15:36:47.213774
-33.46156799578028,-70.66801465760639,89b2c554e43ffff,2020-03-11 22:17:58.448066
-33.451798971515416,-70.63858982197418,89b2c554c73ffff,2020-03-11 13:59:05.892657
-33.43989414145815,-70.66341567807305,89b2c554143ffff,2020-03-11 20:55:26.607727
-33.45321548903422,-70.65614672194009,89b2c554e8bffff,2020-03-11 12:47:24.252368
-33.43374838830087,-70.64519295182524,89b2c5541b3ffff,2020-03-11 12:16:50.455005
-33.440286683506095,-70.66829903249432,89b2c55415bffff,2020-03-11 07:48:35.454521
-33.46806133409781,-70.66301978793197,89b2c554e6bffff,2020-03-11 22:14:08.426766
-33.446013492188094,-70.6658095576117,89b2c5543b7ffff,2020-03-11 09:28:12.482204
-33.47011913362363,-70.66071747540082,89b2c554e6fffff,2020-03-11 20:56:35.165207
-33.45199362084017,-70.66586881832427,89b2c554edbffff,2020-03-11 09:09:20.944024
-33.46640921462401,-70.6717210621652,89b2c555dbbffff,2020-03-11 11:29:26.972201
-33.434849251060584,-70.63748713088009,89b2c556a63ffff,2020-03-11 13:49:36.654112
-33.43765894947646,-70.65175108491873,89b2c554117ffff,2020-03-11 15:38:24.249701
-33.45511664826135,-70.65308934505684,89b2c554e8fffff,2020-03-11 18:07:08.921028
-33.46956954584105,-70.67285328554054,89b2c555dabffff,2020-03-11 08:28:01.032555
-33.465280888495414,-70.67602766547462,89b2c555d8fffff,2020-03-11 10:09:48.482044
-33.46772165056668,-70.65880937534259,89b2c554e67ffff,2020-03-11 11:58:05.976212
-33.47507762549723,-70.63772133021502,89b2c554877ffff,2020-03-11 09:38:44.933976
-33.46004896892959,-70.64232329526463,89b2c5548d3ffff,2020-03-11 07:19:37.359311
-33.43322654690479,-70.66608266114945,89b2c554037ffff,2020-03-11 09:03:17.114645
-33.47195893513624,-70.63630769492534,89b2c55480fffff,2020-03-11 17:03:19.878130
-33.42873293397113,-70.68063964727624,89b2c55401bffff,2020-03-11 08:07:16.558906
-33.460027174750365,-70.669225144159,89b2c554e5bffff,2020-03-11 09:09:54.697089
-33.45156860860339,-70.66273694280527,89b2c554ed3ffff,2020-03-11 08:58:27.943579
-33.43477461865706,-70.64182724995447,89b2c5541b7ffff,2020-03-11 14:53:43.383803
-33.447714686059754,-70.63979942505885,89b2c554c57ffff,2020-03-11 10:13:15.190240
-33.440820365291884,-70.681597148712,89b2c5543d3ffff,2020-03-11 14:07:38.282029
-33.461012468237406,-70.64810283942565,89b2c554eafffff,2020-03-11 12:09:24.909811
-33.458049891887946,-70.6586201177327,89b2c554e03ffff,2020-03-11 13:52:25.335148
-33.435316299635744,-70.6651250314249,89b2c5541cbffff,2020-03-11 11:56:38.506811
-33.440152672290466,-70.69026915869263,89b2c5542afffff,2020-03-11 16:33:41.952186
-33.47517816298373,-70.65822830499064,89b2c554a13ffff,2020-03-11 15:52:19.123483
-33.45445771227931,-70.67538640615135,89b2c55433bffff,2020-03-11 20:46:29.703914
-33.44632266519289,-70.65764667072447,89b2c554163ffff,2020-03-11 16:18:06.427377
-33.44093161473823,-70.67652774403871,89b2c55439bffff,2020-03-11 14:43:56.081128
-33.47220979129844,-70.66549505715163,89b2c554ac3ffff,2020-03-11 20:17:51.286186
-33.47328797577885,-70.63961198538347,89b2c554873ffff,2020-03-11 17:14:58.106895
-33.434992533635224,-70.68098947159392,89b2c554073ffff,2020-03-11 10:09:28.988388
-33.46911473319645,-70.64451617306193,89b2c554857ffff,2020-03-11 15:01:06.853638
-33.44742867375598,-70.64469376153916,89b2c554c53ffff,2020-03-11 16:20:15.054551
-33.452905884404075,-70.6314861853507,89b2c554c3bffff,2020-03-11 15:25:51.192612
-33.46383051294058,-70.63369975379669,89b2c55488fffff,2020-03-11 12:53:13.750864
-33.44662327615881,-70.67684484266674,89b2c554313ffff,2020-03-11 19:11:37.522432
-33.46932772744973,-70.67192201755987,89b2c555dafffff,2020-03-11 22:46:08.754888
-33.44258265026892,-70.63558967852182,89b2c554c8bffff,2020-03-11 19:36:52.817423
-33.43751643938544,-70.67296865225794,89b2c55402bffff,2020-03-11 07:42:07.385160
-33.45861238120407,-70.63704448531986,89b2c554c6fffff,2020-03-11 12:26:56.948044
-33.46331526537118,-70.667337330765,89b2c554e4fffff,2020-03-11 11:16:15.267450
-33.47080203392202,-70.64987595289189,89b2c55484bffff,2020-03-11 17:16:19.685288
-33.469963582562684,-70.65508337192323,89b2c554a93ffff,2020-03-11 16:43:29.157330
-33.44485894053201,-70.67135900510377,89b2c554387ffff,2020-03-11 16:27:43.706337
-33.458691841073794,-70.62998885088456,89b2c554897ffff,2020-03-11 14:25:47.468375
-33.44163923976442,-70.66113767942647,89b2c554147ffff,2020-03-11 14:17:46.305896
-33.477176070894856,-70.67384612554858,89b2c555d2fffff,2020-03-11 15:04:12.898170
-33.46671694688609,-70.62985440014104,89b2c5548bbffff,2020-03-11 17:47:49.753938
-33.45466158388214,-70.63207854551801,89b2c554c2bffff,2020-03-11 14:01:06.832913
-33.46810000171191,-70.65119918269,89b2c554e2fffff,2020-03-11 22:27:49.288746
-33.44051287717249,-70.63724785651763,89b2c554cd7ffff,2020-03-11 16:02:23.585363
-33.449267349963065,-70.65846306593124,89b2c55416fffff,2020-03-11 16:06:46.495618
-33.4757433073309,-70.64199589656776,89b2c554863ffff,2020-03-11 19:10:30.445715
-33.439819661113034,-70.68183986753233,89b2c55406fffff,2020-03-11 15:42:57.712624
-33.43973217315329,-70.67466383359047,89b2c554393ffff,2020-03-11 09:21:29.123403
-33.45418273812197,-70.63973000224544,89b2c554c7bffff,2020-03-11 18:24:40.106683
-33.46447909397122,-70.65740735612542,89b2c554e77ffff,2020-03-11 17:27:43.624407
-33.4371730762414,-70.65440242000648,89b2c554113ffff,2020-03-11 20:52:30.728892
-33.474844562377726,-70.64257432769784,89b2c55487bffff,2020-03-11 22:10:17.116893
-33.456042885206244,-70.63629729249061,89b2c554c67ffff,2020-03-11 11:33:15.304849
-33.45885869652431,-70.63426607852766,89b2c554893ffff,2020-03-11 15:04:58.163213
-33.44508803634008,-70.67203386677144,89b2c5543bbffff,2020-03-11 11:53:59.160119
-33.4639466518283,-70.66886277742108,89b2c555db3ffff,2020-03-11 19:14:37.406125
-33.448911539042,-70.65118496910425,89b2c554e97ffff,2020-03-11 09:08:17.592730
-33.443616165367345,-70.65215112832288,89b2c55413bffff,2020-03-11 19:26:56.342853
-33.46883011507536,-70.66949681379415,89b2c555da7ffff,2020-03-11 21:19:42.987684
-33.434751317894786,-70.67131428031055,89b2c554023ffff,2020-03-11 09:11:25.566484
-33.44892745460804,-70.63872910524303,89b2c554c0bffff,2020-03-11 09:14:34.080308
-33.472426821398734,-70.65557345693304,89b2c554a83ffff,2020-03-11 19:42:45.587790
-33.44746774081129,-70.63338307009192,89b2c554c03ffff,2020-03-11 11:12:59.990203
-33.44829539174907,-70.64755596794102,89b2c554c5bffff,2020-03-11 18:49:06.919034
-33.435417276387014,-70.6786358862557,89b2c554077ffff,2020-03-11 11:05:53.132653
-33.475958331117056,-70.6682067467951,89b2c554acbffff,2020-03-11 08:43:52.239071
-33.455971490029,-70.6403506588096,89b2c554c63ffff,2020-03-11 20:20:36.538175
-33.44649688882576,-70.63573834598564,89b2c554c13ffff,2020-03-11 19:36:19.343674
-33.45561703686623,-70.63620059336095,89b2c554c77ffff,2020-03-11 19:01:53.162772
-33.44157960915031,-70.67141174190733,89b2c554397ffff,2020-03-11 09:00:39.373239
-33.463462727705014,-70.6556758548267,89b2c554e3bffff,2020-03-11 13:29:36.343113
-33.43339102936836,-70.65470611778373,89b2c55418bffff,2020-03-11 22:53:21.039025
-33.44817426335333,-70.6616590175323,89b2c55416bffff,2020-03-11 09:10:38.314622
-33.446650060176765,-70.65118435168718,89b2c55412fffff,2020-03-11 21:07:58.191094
-33.47393156626063,-70.66203553109688,89b2c554ac7ffff,2020-03-11 17:27:07.720646
-33.461300543229086,-70.63292324328815,89b2c554883ffff,2020-03-11 14:59:43.247476
-33.4448626359273,-70.67363764033638,89b2c55438fffff,2020-03-11 22:04:22.103338
-33.44432315257256,-70.65029159067299,89b2c554123ffff,2020-03-11 19:55:07.897328
-33.43683546261377,-70.67584305955133,89b2c554067ffff,2020-03-11 19:30:46.950053
-33.465659720846396,-70.66846138621153,89b2c555db7ffff,2020-03-11 13:56:39.590664
-33.432463342322805,-70.67492573599365,89b2c55400fffff,2020-03-11 16:32:29.344652
-33.44914397598103,-70.66861872914293,89b2c5543afffff,2020-03-11 17:31:41.895788
-33.46260145044586,-70.63403799122548,89b2c55488bffff,2020-03-11 14:45:09.157156
-33.44197392523134,-70.6702032874529,89b2c55414bffff,2020-03-11 12:35:56.299358
-33.4648525220919,-70.65156174709168,89b2c554e23ffff,2020-03-11 10:34:08.460221
-33.44775762444044,-70.67543428776686,89b2c554317ffff,2020-03-11 15:32:42.667587
-33.44541960948093,-70.64054143272277,89b2c554ccfffff,2020-03-11 22:35:19.501460
-33.44073982070431,-70.64418769145819,89b2c554cdbffff,2020-03-11 16:22:27.070179
-33.438810507721264,-70.6625703768622,89b2c554157ffff,2020-03-11 12:54:45.338410
-33.452347734965706,-70.67044645629544,89b2c554337ffff,2020-03-11 20:16:57.456602
-33.430452601048515,-70.67508204621878,89b2c554007ffff,2020-03-11 07:13:35.268965
-33.435093073635564,-70.66749458013967,89b2c554027ffff,2020-03-11 07:58:44.794401
-33.43122218101883,-70.66638384279544,89b2c5540afffff,2020-03-11 22:11:00.966254
-33.45251493831152,-70.63848849558117,89b2c554c73ffff,2020-03-11 20:36:23.782723
-33.453224714132794,-70.65661795581467,89b2c554e8bffff,2020-03-11 14:12:50.271161
-33.43536409446346,-70.64726142804548,89b2c5541b3ffff,2020-03-11 17:59:39.642872
-33.43947869605338,-70.66768189340229,89b2c55415bffff,2020-03-11 09:20:34.701874
-33.44691699528762,-70.66413067180544,89b2c5543b7ffff,2020-03-11 12:38:01.727234
-33.451620959464066,-70.66525395413967,89b2c554edbffff,2020-03-11 16:10:43.631132
-33.46618780510213,-70.67536077349797,89b2c555dbbffff,2020-03-11 18:15:20.735351
-33.455715816568116,-70.65283651995988,89b2c554e8fffff,2020-03-11 19:36:01.975851
-33.46745996786347,-70.65934605751991,89b2c554e67ffff,2020-03-11 12:19:09.239999
-33.473235616575316,-70.63716359935327,89b2c554877ffff,2020-03-11 16:38:46.480778
-33.43268722780465,-70.66700909242643,89b2c554037ffff,2020-03-11 12:24:14.209903
-33.42688794319093,-70.67988842167507,89b2c55401bffff,2020-03-11 10:33:40.231525
-33.459105968287446,-70.67157568844782,89b2c554e5bffff,2020-03-11 11:09:38.715894
-33.44109376202995,-70.68359920756528,89b2c5543d3ffff,2020-03-11 15:13:00.820653
-33.45995606406417,-70.64998715319354,89b2c554eafffff,2020-03-11 14:58:47.479369
-33.45987682816067,-70.65848208080544,89b2c554e03ffff,2020-03-11 14:39:56.120161
-33.47679269575471,-70.66002825715076,89b2c554a13ffff,2020-03-11 18:46:19.874341
-33.44587994653396,-70.65915772573507,89b2c554163ffff,2020-03-11 18:14:53.613151
-33.44063950455211,-70.67621845898688,89b2c55439bffff,2020-03-11 22:21:58.759454
-33.43348337739066,-70.6812866120782,89b2c554073ffff,2020-03-11 16:42:46.950239
-33.46913896979721,-70.6430191732618,89b2c554857ffff,2020-03-11 18:16:13.659838
-33.4634357124305,-70.63297639446415,89b2c55488fffff,2020-03-11 13:13:53.500888
-33.437206712950065,-70.67306280376182,89b2c55402bffff,2020-03-11 09:05:52.603281
-33.458171449742345,-70.63733640983911,89b2c554c6fffff,2020-03-11 15:08:11.450866
-33.464235722066576,-70.66728216078026,89b2c554e4fffff,2020-03-11 14:36:31.288064
-33.47116624021128,-70.6497249148819,89b2c55484bffff,2020-03-11 22:17:56.719860
-33.46917537462908,-70.65407024838058,89b2c554a93ffff,2020-03-11 20:33:54.499561
-33.46015806938316,-70.62962243196398,89b2c554897ffff,2020-03-11 18:08:42.323478
-33.44110715073554,-70.66042065324298,89b2c554147ffff,2020-03-11 16:34:51.262107
-33.456207315265914,-70.63122115651838,89b2c554c2bffff,2020-03-11 22:24:54.727532
-33.440208850554114,-70.63586726860548,89b2c554cd7ffff,2020-03-11 16:58:09.753336
-33.449232375013615,-70.66122571461554,89b2c55416fffff,2020-03-11 16:52:19.040707
-33.44005864539537,-70.67320835684578,89b2c554393ffff,2020-03-11 14:33:14.057703
-33.45428617686988,-70.6418795660107,89b2c554c7bffff,2020-03-11 20:06:13.755570
-33.45701188421396,-70.63744064211083,89b2c554c67ffff,2020-03-11 17:04:28.232261
-33.457860512401865,-70.6321908104235,89b2c554893ffff,2020-03-11 16:13:41.310795
-33.44598998020751,-70.67162519313328,89b2c5543bbffff,2020-03-11 15:25:21.124652
-33.449651811604824,-70.65047201107318,89b2c554e97ffff,2020-03-11 17:23:01.975924
-33.443683002081364,-70.65386292668124,89b2c55413bffff,2020-03-11 21:33:06.033830
-33.43457802512073,-70.67171175331815,89b2c554023ffff,2020-03-11 10:32:00.837855
-33.47289674499628,-70.65622749740662,89b2c554a83ffff,2020-03-11 21:36:53.185289
-33.43567199898243,-70.67762888631928,89b2c554077ffff,2020-03-11 13:14:10.597073
-33.47397346514851,-70.66797255755957,89b2c554acbffff,2020-03-11 13:45:05.216047
-33.446453616814985,-70.63364605110351,89b2c554c13ffff,2020-03-11 19:47:28.795471
-33.4405467629798,-70.67050121448942,89b2c554397ffff,2020-03-11 09:13:53.543360
-33.46392551455808,-70.65490471106867,89b2c554e3bffff,2020-03-11 15:07:23.405371
-33.44758176626228,-70.66155847828502,89b2c55416bffff,2020-03-11 15:47:46.189017
-33.447101071963026,-70.64823027857715,89b2c55412fffff,2020-03-11 21:36:52.730791
-33.461555832736614,-70.6320521529151,89b2c554883ffff,2020-03-11 16:05:08.813693
-33.46732997656741,-70.66740902059405,89b2c555db7ffff,2020-03-11 13:58:07.673625
-33.43361749662057,-70.67717760588236,89b2c55400fffff,2020-03-11 22:50:33.276307
-33.46312202759035,-70.63699996943878,89b2c55488bffff,2020-03-11 16:23:34.791319
-33.44268818236607,-70.66915926889264,89b2c55414bffff,2020-03-11 15:25:42.476767
-33.44869207275877,-70.67578217838543,89b2c554317ffff,2020-03-11 19:34:40.028586
-33.44696413641794,-70.64037110592409,89b2c554ccfffff,2020-03-11 22:38:43.826587
-33.44224710172837,-70.64193204289435,89b2c554cdbffff,2020-03-11 21:03:32.319855
-33.44014834124076,-70.66309521899494,89b2c554157ffff,2020-03-11 19:55:49.690384
-33.45242014325734,-70.67045081866594,89b2c554337ffff,2020-03-11 22:42:24.491099
-33.431223638431824,-70.67374751669423,89b2c554007ffff,2020-03-11 12:22:35.375843
-33.43542994164863,-70.66796809958936,89b2c554027ffff,2020-03-11 09:12:53.140916
-33.42974248399673,-70.66834415023276,89b2c5540afffff,2020-03-11 22:19:10.629756
-33.45347728621832,-70.63881395139255,89b2c554c73ffff,2020-03-11 21:37:29.978087
-33.45412075805155,-70.65613922405875,89b2c554e8bffff,2020-03-11 21:11:30.978226
-33.438821648455544,-70.66806126388087,89b2c55415bffff,2020-03-11 11:04:17.273469
-33.46676622271255,-70.65716520228726,89b2c554e67ffff,2020-03-11 12:22:14.673390
-33.474290192093726,-70.63605410149155,89b2c554877ffff,2020-03-11 21:53:11.566440
-33.43298810173861,-70.66814146176844,89b2c554037ffff,2020-03-11 14:33:18.711982
-33.426658836568066,-70.68001068320532,89b2c55401bffff,2020-03-11 14:34:11.306015
-33.4593982251114,-70.67000867211001,89b2c554e5bffff,2020-03-11 12:32:50.940962
-33.43963240242651,-70.68465081762581,89b2c5543d3ffff,2020-03-11 16:35:52.207784
-33.458676174253384,-70.65564918584168,89b2c554e03ffff,2020-03-11 17:45:03.255678
-33.44667906902755,-70.66040980481368,89b2c554163ffff,2020-03-11 21:04:32.196365
-33.434025308438066,-70.67858207466932,89b2c554073ffff,2020-03-11 17:10:33.677367
-33.46823695860141,-70.64406932775164,89b2c554857ffff,2020-03-11 21:39:56.987173
-33.46526852886799,-70.63425219144885,89b2c55488fffff,2020-03-11 13:16:14.699223
-33.437362193135606,-70.67534454147845,89b2c55402bffff,2020-03-11 09:08:49.946085
-33.4593654147036,-70.63742452364198,89b2c554c6fffff,2020-03-11 15:12:59.111173
-33.463560923340644,-70.66757505488101,89b2c554e4fffff,2020-03-11 18:36:08.339347
-33.47071578796008,-70.65007591812643,89b2c55484bffff,2020-03-11 22:18:29.099087
